,id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet,,,,,,,,,,
194,1.36085E+18,Dr. ARIADNE-ANNE TSAMBALI,,"I am an ?òBioScientist?? specializing in Mechanics of Materials and Nanotechnology solving in biology/Nanotechnology and Materials, BioTechnology, BioMedicine.",2020-09-28 11:43,56,873,60,FALSE,2021-02-14 7:29,https://t.co/xY9q0Rt5Tt,,Twitter Web App,0,0,FALSE,,,,,,,,,,
195,1.36085E+18,HealthBuzz.be,Belgi√´,"The Pulse of Belgian Healthcare.   

An initiative by @HealthEndeavour.

Twitter bot for https://t.co/5FZtECxou0 ?§ñ",2018-11-02 15:21,1398,2976,349,FALSE,2021-02-14 7:29,"?åü Populair in de Belgische gezondheidszorg ?åü 
 
?ì∞ Volgende week krijgen ruim 63.000 Belgen eerste prik van Pfizer/B??https://t.co/LcqwK7ubiJ",,HealthBuzz Tweets,0,0,FALSE,,,,,,,,,,
196,1.36085E+18,Morena Bella,Santo Domingo,Perd√≠ mi otra cuenta. Preocupada por un pa√≠s mejor ?á©?á¥aunque me bloqueen y Si me bloqueas es porque no puedes debatir con respeto.....Cobarde!!!!,2020-01-30 16:25,208,1019,8657,FALSE,2021-02-14 7:28,@DARIANVARGAS_A Cuando Pfizer y Moderna suministren a ?á∫?á∏..... entonces ser√°n suministras las vacunas a otros pa√≠ses .... simple....,,Twitter for iPhone,0,1,FALSE,,,,,,,,,,
197,1.36085E+18,Kathleen Freson,"Leuven, Belgium","Prof @KU_Leuven, Director @CMVB_Kuleuven. Chair of ISTH SSC-Genomics in Thrombosis and Hemostasis. ?°Genetics, Platelets, Running, Cats & Wine.",2019-03-22 10:36,318,209,554,FALSE,2021-02-14 7:27,"Jim Bussel in NYTimes ""Few Covid Vaccine Recipients Developed ITP"" #Moderna #Pfizer #platelets
 https://t.co/4QYOP7P3xI","['Moderna', 'Pfizer', 'platelets']",Twitter Web App,1,0,FALSE,,,,,,,,,,
198,1.36085E+18,Dragana Maletic,,"Sujetan covek brani se pljuvanjem,pametan cutanjem!",2018-12-19 10:08,599,537,62916,FALSE,2021-02-14 7:27,@beliboobrezi @ks3dIT2ZBrKu8YK @nemojdamelazes Moderna ?òâ,,Twitter for Android,0,2,FALSE,,,,,,,,,,
199,1.36085E+18,Pen√∫ltima Hora,"Madrid, Espa√±a",¬øBuscas noticias de esas que realmente vale la pena leer? Est√°s en el lugar adecuado. ¬°Pasa y si√©ntate!,2017-04-03 12:37,8383,6329,1,FALSE,2021-02-14 7:26,‚≠êÔ∏è Esta persona no existe': una web que hace reflexionar sobre la vida moderna... https://t.co/3UVvdz2l6U,,Twitter Web App,1,1,FALSE,,,,,,,,,,
200,1.36085E+18,Jjomembrillo ?§Ô∏è?íõ?íúYOAPOYOALGOBIERNO?§Ô∏è?íõ?íú ANTIFA,"Valladolid, Espa√±a","Andaluz, sevillano. Hoy estoy teniendo el mejor d√≠¬≠a de mi vida, y ¬°todo se lo debo a no ir a la iglesia! - Homer Simpson.?òÅ?òÅ
FALTAN CABRAS Y SOBRAN CABRONES",2017-11-03 15:39,3817,4179,22032,FALSE,2021-02-14 7:26,"Fite si hay democracia ""moderna y ejemplar"" en Espa√±a que, los fascistas se manifiestan cuando quieren y no pasa n√°??https://t.co/dtw4F4Mc6K",,Twitter Web App,14,34,FALSE,,,,,,,,,,
201,1.36085E+18,Matt Hubbard,"South Pasadena, CA",your story about your dog should be under 30 seconds,2009-04-05 18:33,4301,157,3305,FALSE,2021-02-14 7:26,"Nicknames for Vaccine Groups:

Moderna: Mod Squad 
Pfizer: Zersey Boys
Astra-Zeneca: Astradome",,Twitter for iPhone,0,7,FALSE,,,,,,,,,,
202,1.36085E+18,kostas per,?Œ∏ŒÆŒΩŒ±,,2013-11-22 20:22,159,119,6713,FALSE,2021-02-14 7:26,"ŒµŒºŒ≤ŒøŒªŒπŒ±?Œº?
?ŒªŒªŒµ? ??ŒµŒπ? Œµ?Œ±Œπ?ŒµŒØŒµ?, ŒøŒπ Johnson &amp; Johnson, AstraZeneca Œ∫Œ±Œπ Novavax, ??ŒµŒ¥ŒπŒ¨Œ∂Œø?ŒΩ Œµ?ŒØ?Œ∑? ŒΩŒ± Œ¥ŒøŒ∫ŒπŒºŒ¨?Œø?ŒΩ ?Œ±??https://t.co/y6n699qpnS",,Twitter Web App,0,0,FALSE,,,,,,,,,,
203,1.36085E+18,kostas per,?Œ∏ŒÆŒΩŒ±,,2013-11-22 20:22,159,119,6713,FALSE,2021-02-14 7:26,?Œπ Œµ?Œ±Œπ?ŒµŒØŒµ? Pfizer/BioNTech Œ∫Œ±Œπ Moderna Œ≠?Œø?ŒΩ ŒæŒµŒ∫ŒπŒΩŒÆ?ŒµŒπ ŒΩŒ± Œ¥ŒøŒ∫ŒπŒºŒ¨Œ∂Œø?ŒΩ ?Œ± ŒµŒºŒ≤?ŒªŒπŒ± ?Œø?? Œ∫Œ±?Œ¨ ?Œø? Œ∫Œø?ŒøŒΩŒø?Œø? Œ∫Œ±Œπ ?Œµ ?Œ±??https://t.co/mJsOu5qdID,,Twitter Web App,0,0,FALSE,,,,,,,,,,
204,1.36085E+18,s ·¥?·¥?? ·¥Ä …¥ …™ ·¥??íõ,,"""this ain't for the best my reputation's never been worse, so you must like me for me, we can't make any promises now, can we, babe?"" Taylor Swift",2018-12-26 1:49,47,358,10996,FALSE,2021-02-14 7:25,"Las Nesta stans alardean de ser muy feministas, amar a su fav por ser moderna y no ser el prototipo de mujer protag??https://t.co/bb1FuETuHd",,Twitter for iPhone,0,0,FALSE,,,,,,,,,,
205,1.36085E+18,Mad Trigger Crew campeones de la 2nd D. R. B.,,#bts #hypnosismic #radfem #yaoi #clc #free funfurunenado en lo que me gusta,2019-12-27 6:05,62,211,9872,FALSE,2021-02-14 7:24,@shyokarai Solo las mujeres menstruan solo las mujeres tienen vulva solo las mujeres paren solo las mujeres tenemos??https://t.co/jx3dCi28W3,,Twitter for Android,1,4,FALSE,,,,,,,,,,
206,1.36085E+18,ConflictW,,,2020-12-14 17:14,5,119,800,FALSE,2021-02-14 7:24,"@thereseverdun Deprimerande √§nd√•... Vi forts√§tter importera fr√•n v√§rldens alla h√∂rn, samtidigt som relationerna mel??https://t.co/EP3ArROC3C",,Twitter for Android,0,1,FALSE,,,,,,,,,,
207,1.36085E+18,Coach Larry,"California, USA","Portfolio Manager, Research Analyst, HS Baseball Coach, Dad of 6, Paintballer, Cats, Dogs, Independent",2014-11-30 21:39,215,170,3678,FALSE,2021-02-14 7:23,"@larainenewman Moderna, sore arm only on 2nd shot.  First shot was worse for me, very sore arm, somewhat tired, and slight headache.",,Twitter for iPad,0,0,FALSE,,,,,,,,,,
208,1.36085E+18,La Voce Del Trentino,Trento,Quotidiano on line  indipendente con mille argomenti e notizie dal Trentino in tempo reale,2011-08-20 19:15,3892,1840,12,FALSE,2021-02-14 7:23,Arrivati ieri in Trentino i vaccini Moderna e Astrazeneca - https://t.co/rUbNBwxHKT,,Twitter Web App,0,0,FALSE,,,,,,,,,,
209,1.36085E+18,Twittem√°tico,World Wide Web,La cuenta de Twitter con la mejor y m√°s variada selecci√≥n de contenidos en espa√±ol.,2013-08-10 4:25,102287,48270,3453,FALSE,2021-02-14 7:23,?ìÔ∏è La ciencia moderna a√∫n no ha producido un medicamento tranquilizador tan eficaz como lo son unas pocas palabras??https://t.co/abVr7oFedS,,Twitter Web App,1,1,FALSE,,,,,,,,,,
210,1.36085E+18,Â§©Á©π,‰∫¨ÈÉΩ?íÊªãË≥Ä,?Ü„Åö/Â§èÁõÆ?ã‰∫∫Â∏??Ä?§„É§?ÆA/‰ºäÂùÇÂπ∏Â§™???üË¶ã/SHERLOCK?™„Å©?™„Å©?ÇÊ?Ëøë„ÅØ?∫ÈõÖ‰∫∫„ÄÅMCU?Å„Éû?º„ÉÜ?£„É≥?ª„Éï?™„Éº?û„É≥?Å„Éô?ç„Éá?£„ÇØ?à„Éª?´„É≥?ê„Éº?ê„ÉÉ?Å„ÇÇÊ∞ó„Å´?™„Çã?Ç„Éï?©„É≠?º„É™?†„Éº?ñ„ÅØ?îËá™?±„Å´??2011-08-09 09:15:30,136,186,2266,FALSE,2021-02-14 7:22,?∞Âûã?≥„É≠?ä„Ç¶?§„É´?π„ÅÆ??ÇØ?Å„É≥?Å„Çè?ã„Çâ?ì„Åì?®Â§ö?Ñ„Åã?â„Å≤?®„Åæ?öË´ñ?á„ÇíË™???ì„Å®?´„Åó?ü„ÄÇPfizer-BioNTech?ÆBNT162b2?ÅModerna?ÆmRNA-1273?ÅAstraZeneca?ÆAZD1222?íPubmed?ßÊ§úÁ¥¢„Åó?ü„Çâ??https://t.co/6p3AdwrDnH,,Twitter for Android,0,0,FALSE,,,,,,,,,,,
211,1.36085E+18,"Tara Imani, AIA, ASID","Texas, USA","architect & interior designer, stager | NCIDQ #30712 | Creator of @relic_usa & https://t.co/I3RTl6uBCR| #infj | #Buckeye & Ohio State Univ alumnus | No DMs",2011-03-02 18:09,9541,4906,217865,FALSE,2021-02-14 7:22,"Vaccines against coronavirus: Pfizer, Moderna and AstraZeneca | Clinic FEHV - personal research  https://t.co/4NOHTDlIuS",,Twitter for iPhone,0,0,FALSE,,,,,,,,,,
212,1.36085E+18,Hugo V. Andrade H.,"Tijuana, Mx.",Soy.,2014-06-17 4:23,1199,2685,1122,FALSE,2021-02-14 7:21,"Estad√≠stica m√°s, ¬øqu√© factura cobras cuando me deslizo, en el momento en que soy lenguaje binario, c√≥digos en compu??https://t.co/pDocRIBgZS",,Twitter for Android,0,0,FALSE,,,,,,,,,,
213,1.36085E+18,Stephan Dreyse,Berlin-Brandenburg,"Allrounder: Fotografie, Videografie, Mediendienstleistungen und  Technologie, Astronomie, Wissenschaften, Recruitment Consultant, Tierfreund und einiges mehr...",2013-03-07 19:14,2359,3278,112,FALSE,2021-02-14 7:19,"Mehr Nebenwirkungen nach zweiter Impfung

https://t.co/lOIy3v1Fdb

√úber @updayDE gesendet",,Twitter for Android,0,0,FALSE,,,,,,,,,,
214,1.36085E+18,Delbert,"Central City, Los Angeles","Father of two, writer and author and Christian. Jesus Christ is Lord! |ABA|ABM|APR|AMS|AAS|AMKT|",2018-09-22 1:35,1027,1083,1993,FALSE,2021-02-14 7:19,Lavishly funded Moderna hits safety problems in bold bid to revolutionize medicine https://t.co/lYmiWxzHRQ via @statnews,,Twitter Web App,0,0,FALSE,,,,,,,,,,
215,1.36085E+18,J√©F√® ?äüè?Far From Home ?åç,iWrite?îA playful poet at heart. Devil is in the detail 999# @BlackYellow ?ñ§?íõ x @chelseafc ?íô #Bwoy #BHiM ?ëë?î•,2016-08-31 18:25,1115,1327,54616,FALSE,2021-02-14 7:18,@MShareephat @BBSimons Both the Pfizer and Moderna vaccines,,Twitter for iPhone,0,0,FALSE,,,,,,,,,,,
216,1.36085E+18,Alyea Riker,california,all around news junkie / love music & pop culture and my family,2010-01-26 6:03,308,2213,3435,FALSE,2021-02-14 7:17,"Moderna agreed to ?òequitable access??for its coronavirus vaccine, but most of its doses are going to wealthy count??https://t.co/WpBPWi3zea",,Twitter for iPhone,0,0,FALSE,,,,,,,,,,
217,1.36085E+18,24auto.ro,Romania,stiri auto | auto news,2009-03-08 15:51,339,165,8,FALSE,2021-02-14 7:17,"Audi A2 s-ar putea √Æntoarce √Æntr-o versiune modernƒÉ, 100% electricƒÉ
https://t.co/y9dvcABrRx",,Twitter Web App,0,0,FALSE,,,,,,,,,,
218,1.36085E+18,Periodico Liberal,,"Cambiemos ya , Toda la informacion en un solo medio.",2014-06-11 21:56,643,1646,0,FALSE,2021-02-14 7:17,Madrid ha recibido 43.290 dosis menos de las esperadas de Pfizer y 3.000 de Moderna https://t.co/ru2RBieeaj Noticias,,dlvr.it,0,0,FALSE,,,,,,,,,,
219,1.36085E+18,Jason,Florida  USA,Smiling through my mask,2009-03-07 1:21,92,253,12506,FALSE,2021-02-14 7:16,"@GodandtheBear No vaccine is 100 percent effective, and no such claim was made by Moderna or Pfizer.",,Twitter for iPhone,0,0,FALSE,,,,,,,,,,
220,1.36085E+18,Lishka,,I hate religion and its countless abuses. stop the mass delusions,2011-05-04 23:34,1668,2457,46069,FALSE,2021-02-14 7:16,"@LaymansScience @btysonmd @MEDpicker Pfizer and Moderna shots are mRNA ""gene therapy"" shots which tell the body to??https://t.co/CeXLAKEnav",,Twitter for Android,0,0,FALSE,,,,,,,,,,
221,1.36085E+18,Free Spirit,Australia,Above all I LOVE ALL animals. Be kind to all. Be kind to this planet and you will be repaid.,2017-08-16 13:22,89,284,12959,FALSE,2021-02-14 7:15,@australian Everybody should think before agreeing to these vaccines..https://t.co/5RPg3CLmvn,,Twitter Web App,0,0,FALSE,,,,,,,,,,
222,1.36085E+18,?–æ–Ω–æ–≤–∞–ª–µ–Ω–∫–æ –¢–∞???–Ω–∞,,"–°–∞–º–æ–µ –∏–Ω?–µ?–µ?–Ω–æ–µ –æ ?–ª–∞–≤?–Ω?–∫–∏? ??–∞–¥–∏?–∏??, –Ω?–∞–≤–∞?, –∫?–ª????–µ, –∑–¥–æ?–æ–≤?–µ, –æ?–Ω–æ?–µ–Ω?? –∏ –º–Ω–æ–≥–æ–º –¥??–≥–æ–º.",2013-12-21 11:01,1091,533,0,FALSE,2021-02-14 7:15,"?–∞–∫?–∏–Ω? –§–∞–∑–µ? –∏ ?–æ–¥–µ?–Ω–∞ - –º–∞??–æ–≤?–µ ?–±–∏–π?? (??–∫???–∞? ??–∞?–∏??–∏–∫–∞) https://t.co/PaIS4E74vb

–¢–µ–ª–µ–≤–∏–¥–µ–Ω–∏–µ ?–∞?–ª???–µ –ø?–µ–¥–æ??https://t.co/TzGe6imr9K",,NovaPress Publisher,0,0,FALSE,,,,,,,,,,
223,1.36085E+18,???ÿ™????,"San Francisco, CA",?è‚Äè‚Äè‚Äè‚Äè‚Äè‚Äè‚Äè‚Äè‚Äè‚Äè‚Äè‚Äè‚Äè‚Äè‚Äè‚Äè‚ÄèŸÇŸáŸàŸ?ÿÆ?ÿ± ÿ™?ÿß??åŸàŸÇÿ™Ÿ?ÿ¥ÿßÿ∫? ÿØÿ± ??ÿ™?ÿ± ÿ¨ÿ≥ÿ™ÿ¨?⁄Øÿ±. ÿ≠ÿ±??ÿß?? ÿ®ÿ±ÿß? ⁄Ø?ÿ™? ÿØÿßÿ±? ⁄©? ÿ∑??ÿß???åŸáÿßÿ?ÿ±? ÿ™? ?ÿ®?ÿß⁄Ø? ???åŸÜŸà€åÿ≥Ÿ?,2019-06-29 22:17,3075,272,27380,FALSE,2021-02-14 7:14,@sunny_2020_ @Mobinskiy ?⁄©ÿ± ??⁄©?? ÿ¨ÿØ?? ÿß?? ??ÿ±ÿØ ÿ±? ÿØÿ±ÿ≥ÿ™ ???ÿ¥ÿ™? ÿ®ÿßÿ¥?. ??? ?? ÿ™? ÿ≥ÿß?ÿ™ ÿÆ?ÿØÿ¥?? (???⁄©? ⁄©? ?ÿ®?? ⁄Øÿ∞ÿßÿ¥ÿ™?) ???https://t.co/hhgTwfhUR5,,Twitter for Android,0,1,FALSE,,,,,,,,,,
224,1.36085E+18,mxit infos,,,2015-12-11 8:53,486,333,16,FALSE,2021-02-14 7:13,"Moderna, Pfizer, AstraZeneca??Quelle est l?ôefficacit√© des diff√©rents vaccins contre les variants? ?ì¬†BFMTV https://t.co/GO0zTurGxx",,WordPress.com,0,0,FALSE,,,,,,,,,,
225,1.36085E+18,Lynn Metzger MS ?ôè?ë©?èª?çü¶∞üé?Citizen of Heaven,"I ?§Ô∏è Jesus! Mom, proabundant life, Word-sword warrior. Special Educator, Children are a gift from God to be loved & treasured! & arrows into the future. Freedom",2009-08-18 3:41,1188,497,123178,FALSE,2021-02-14 7:13,Everyone. Please read this article and watch the video. This applies to Pfizer and the Moderna mRNA ?úvaccines?? Inf??https://t.co/47bWoe4Weg,,Twitter Web App,0,1,FALSE,,,,,,,,,,,
226,1.36085E+18,"Endo|Sa≈°a|Silas?§ç??""Stuttgart"," Deutschland""",VfB Stuttgart?™üî?893 ?î•FC Liverpool?î• #PremierLeague #Snooker #Stuttgart??#JoeBiden #KamalaHarris | #VfB | #LFC |,2020-08-31 17:04,490,523,50046,FALSE,2021-02-14 7:13,"Mehr Nebenwirkungen nach zweiter Impfung

https://t.co/jxe8x7mLLB

√úber @updayDE gesendet",,Twitter for Android,1,1,FALSE,,,,,,,,,,
227,1.36085E+18,Wretched Ink,,"Lucky wife. Independent. Ex-GOP. Book industry veteran. I like dogs, politics, science, & art. But mostly dogs.",2013-08-30 20:53,103,455,8136,FALSE,2021-02-14 7:12,"@exit716 It does seem like Canada is getting screwed on vaccines, even though they smartly ordered x times the amou??https://t.co/gP0o2Fxxb7",,Twitter for iPad,0,0,FALSE,,,,,,,,,,
228,1.36085E+18,Jos√© Daniel Chau,"Lima, Per√∫",?ç´?çø?•É?é≠?éº?é¨?í°???àÔ∏è,2010-03-03 18:19,142,160,191,FALSE,2021-02-14 7:12,"@BonattiDi Casos ""aislados"": Cueva, Da Silva, Advincula (en la √©poca moderna)",,Twitter for Android,0,0,FALSE,,,,,,,,,,
229,1.36085E+18,Jorge Gamboa,"Nashville, TN","Vanderbilt Clinical Pharmacology. Muscle biology, muscle mitochondria, and chronic kidney disease. Opinions are my own.",2015-08-10 12:53,225,230,2079,FALSE,2021-02-14 7:11,@cecheverriae @TV_DanielS @UAtacama ¬øAnticuerpos contra cu√°l de las prote√≠nas del virus detecta esa prueba? ¬øY qu√©??https://t.co/xYp23CTFp1,,Twitter for Android,0,1,FALSE,,,,,,,,,,
230,1.36085E+18,M.Guillermo Garcia.B,Medellin,"La Ingenier√≠a no es solo una profesi√≥n, es la mejor forma de ver las cosas,las cifras no mienten",2011-09-21 17:25,5476,5467,42315,FALSE,2021-02-14 7:10,Las vacunas de Moderna y Pfizer: qu√© hay dentro de las innovadoras vacun... https://t.co/kvuZ22qC0k a trav√©s de @YouTube @rexonsjose,,Twitter Web App,0,1,FALSE,,,,,,,,,,
231,1.36085E+18,?á∫?á∏ Frank The Tank ?á∫?á≤,,"""Not a 'Conspiracy Theorist,'
but a 'Reality Analyst'""
Conservative Liberal Centrist
$XRP #XRPCommunity $XLM $FLR",2020-08-24 8:31,49,522,1772,FALSE,2021-02-14 7:10,"Moderna: https://t.co/AOvYL5eJnF

Pfizer (sponsor): https://t.co/Ttlu89sRAd",,Twitter Web App,0,0,FALSE,,,,,,,,,,
232,1.36085E+18,kettyruiz_fisiosp,,Fisioterapeuta de suelo p√©lvico,2019-11-24 7:37,6,16,19,FALSE,2021-02-14 7:10,1a dosis de la vacuna de Moderna en @SonEspases,,Twitter Web App,0,0,FALSE,,,,,,,,,,
233,1.36085E+18,Violetta Vaitsi,,?Œ±ŒπŒµ??ŒÆ?Œ±? - ??ŒΩŒ±ŒπŒ∫ŒøŒª?Œ≥Œø? PhD. ?Œ≠ŒªŒø? ?. Œ£.  ?Œ±??ŒπŒ∫Œø? Œ£?ŒªŒª?Œ≥Œø? ?Œµ??Œ±ŒªŒøŒΩŒπŒ∫Œ∑? - ?Œ≠ŒªŒø? ?Œø? ?ŒΩ??Œ±?Œø? ?ŒµŒπŒ∏Œ±??ŒπŒ∫Œø? Œ£?ŒºŒ≤Œø?ŒªŒØŒø? ?Œø? ?Œ±ŒΩŒµŒªŒªŒ∑ŒΩŒØŒø? ?Œ±??ŒπŒ∫Œø? Œ£?ŒªŒª?Œ≥Œø?,2012-11-24 23:44,363,472,18860,FALSE,2021-02-14 7:07,?Œø??ŒΩŒø???: ?Œ≠Œµ? ŒøŒ¥Œ∑Œ≥ŒØŒµ? Œ≥ŒπŒ± ?Œ± ŒµŒºŒ≤?ŒªŒπŒ± ?Œ∑? Pfizer Œ∫Œ±Œπ ?Œ∑? Moderna #COVID19  #Covid_19 https://t.co/XeR1Ys5A9R,"['COVID19', 'Covid_19']",Twitter for iPhone,0,0,FALSE,,,,,,,,,,
234,1.36085E+18,Jaques Diogo,"Nova Lima, Brasil","Produtor Cultural, graduado em Cinema & Audiovisual com Especializa√ß√£o em Jornalismo Cinematogr√°fico. Filmmaker & V√≠deo Editor.",2009-03-23 17:07,307,477,1468,FALSE,2021-02-14 7:07,@MeneghettiMike @luktv_spsjc Verdade. Ser√° exibida a primeira vers√£o da Globo em parceria com a TVE. As vers√µes ant??https://t.co/04pnfwKxWC,,Twitter for iPhone,0,0,FALSE,,,,,,,,,,
235,1.36085E+18,Derin,,,2021-01-08 11:14,31,69,481,FALSE,2021-02-14 7:07,@DeryaTR_ ƒ∞spanya'da Moderna ve Pfizer #mRNA a≈üƒ±larƒ±ndan hemen sonra 761 Bakƒ±mevi sakini hayatƒ±nƒ± kaybetmi≈ü. https://t.co/FPoDBLcguh,['mRNA'],Twitter for Android,0,1,FALSE,,,,,,,,,,
236,1.36085E+18,marandon,,Aime la v√©rit√© et la rigueur,2013-03-24 8:34,6,63,13,FALSE,2021-02-14 7:06,"#Vaccins
Les Soignants sont vaccin√©s avec #AZ dont l?ôefficacit√© est
?î∫moindre
?î∫variable selon l?ô√¢ge 
?î∫incertaine sur??https://t.co/qBTSo8e4D7","['Vaccins', 'AZ']",Twitter for iPhone,0,0,FALSE,,,,,,,,,,
237,1.36085E+18,ThoughtReviewPodcast,,"The Thought Review is a short-form podcast that explores mindset, beliefs, goal setting and change through the lens of psychology.",2020-12-21 23:32,2,37,18,FALSE,2021-02-14 7:05,Israel Sits on Moderna Vaccines After Signing Pfizer Data Accord https://t.co/i6N8dD6pRi,,IFTTT,0,0,FALSE,,,,,,,,,,
238,1.36085E+18,wallstreet:online.de,"Deutschland, Berlin",T√§glich aktuelle Chartanalysen von unseren B√∂rsenexperten.,2012-09-23 12:13,843,3,0,FALSE,2021-02-14 7:05,"B√∂rse Daily am Sonntag mit DAX, Adidas, Amazon, Cisco Systems, Intel, Paypal, Apple, Moderna https://t.co/TpXFfXoRPm",,WSO News WO_Chartanalyse,0,0,FALSE,,,,,,,,,,
239,1.36085E+18,Firas Hassan,"Baalbeck , Lebanon",MD in the making (4/7),2019-10-23 11:05,2832,264,2464,FALSE,2021-02-14 7:04,@ghadifrancis ÿ≥ÿ®?ÿ™??? ???ÿ£ ÿ®ÿπÿØ ?ÿß ÿ£ÿÆÿØ approval ?? ÿ£? ?ÿ±ÿ¨ÿπ ÿµÿ≠? ÿπÿß??? ? pfizer ? moderna ?ÿ≠ÿØ ??ÿ£ ÿß??ÿ≠?ÿØ??  ÿß?ÿ¢ÿÆÿØ?? ???https://t.co/Q8FWwDw6ob,,Twitter for iPhone,0,1,FALSE,,,,,,,,,,
240,1.36085E+18,Dr. Laura McKnight (she/her),Oregon,"PhD Research Scientist (she/her/hers) 

Inherited a lab from my husband, pretending I know what I'm doing/
mom to 8 year old/
Member of #WIASN/
opinions my own",2019-03-10 18:14,9249,614,9879,FALSE,2021-02-14 7:03,"@mbeisen This is purely anecdotal so take it with a grain of salt, but I've seen people say the first injection mad??https://t.co/VF8iIhQtCt",,Twitter Web App,0,3,FALSE,,,,,,,,,,
241,1.36085E+18,sergiodde,Quelque part en macronie,"Bloqu√© sur FB, Un avertissement sur Tweeter. #giletjaune, militant humanitaire actif. La 6√®me R√©publique, Vite ! Frexit !",2019-10-09 11:23,1348,1323,34964,FALSE,2021-02-14 7:03,La #VaccinationCovid #Moderna #Pfizer tue alors que le #COVID19 se soigne tr√®s bien. Ne rentrez pas dans la planifi??https://t.co/yEmar4sYaa,"['VaccinationCovid', 'Moderna', 'Pfizer', 'COVID19']",Twitter for iPhone,2,3,FALSE,,,,,,,,,,
242,1.36085E+18,Theo,,,2021-01-16 14:08,0,2,4,FALSE,2021-02-14 7:03,@peterdedecker Waarom wordt het volk dan niet gevaccineerd met Pfizer of Moderna en wordt de Corona alleen maar bes??https://t.co/A8fX9bbnu0,,Twitter for Android,0,0,FALSE,,,,,,,,,,
243,1.36085E+18,Javier Alfaro,,"Vivo el presente ma√±ana ser√° otro d√≠a.
Lev√°ntate si te que caes,nunca dejes de creer,al final llegar√°s.",2015-01-11 22:41,2130,4979,53521,FALSE,2021-02-14 7:03,"@VidalQuadras Porque en italia piensas en el pa√≠s  y sus ciudadanos. Aqu√≠ piensa en sillones y no perder votos .
No??https://t.co/vmi03lIjLq",,Twitter for Android,0,1,FALSE,,,,,,,,,,
244,1.36085E+18,Rob Charlton,Resident in South Africa,Could be mistaken for a GOM.,2011-05-20 20:02,40,87,2733,FALSE,2021-02-14 7:03,@peoplesvaccine @pfizer @moderna_tx @BioNTech_Group @AstraZeneca @Novavax @JNJNews Pharmaceutical companies are not charities.,,Twitter for iPad,0,0,FALSE,,,,,,,,,,
245,1.36085E+18,Money Press,,,2014-12-18 11:16,755,47,110730,FALSE,2021-02-14 7:02,??ŒæŒ∑?Œ∑ 50% ??Œ± ?ŒπŒ±ŒªŒØŒ¥ŒπŒ± ??ŒΩ ŒµŒºŒ≤ŒøŒªŒØ?ŒΩ ?Œ∑? Œµ?ŒπŒ¥Œπ?Œ∫ŒµŒπ Œ∑ Moderna  #moneypress https://t.co/9dviDeA1HD,['moneypress'],wpautopublish.com,3,3,FALSE,,,,,,,,,,
246,1.36085E+18,Miller Lowlife Light??∏è,occupied eastern Cherokee land,disco trad wife (he/him),2020-06-01 18:42,196,901,9144,FALSE,2021-02-14 7:01,starting a new submission on erowid after i dry and and snort 3 doses of the moderna vaccine and then talk to 5g-je??https://t.co/NlW6xkRBOU,,Twitter for Android,0,1,FALSE,,,,,,,,,,
247,1.36085E+18,Andrew Cheung,"Las Vegas, NV, USA",,2009-10-23 21:07,39,114,4801,FALSE,2021-02-14 7:01,@MellanaTV moderna twinsies ! ?òÇ,,Twitter Web App,0,0,FALSE,,,,,,,,,,
248,1.36085E+18,Begres Investments,Mombasa Road,"Exploring superior value through most advanced integrated solutions in Construction & Technology.

Call or whatsapp 0797499554
Email  info@begres.co.ke",2020-02-01 13:44,399,1085,152,FALSE,2021-02-14 7:00,"streaming subscribers, reaching almost 95 million on its Disney+ service. On the pandemic side, President Joe Biden??https://t.co/DDIHJnK287",,Twitter for Android,0,0,FALSE,,,,,,,,,,
249,1.36085E+18,EL PA√çS Fotograf√≠a,Espa√±a,"Las mejores fotograf√≠as del mundo, seleccionadas por los editores gr√°ficos de @el_pais",2009-11-05 23:58,56159,1152,1606,FALSE,2021-02-14 7:00,Fotos: Antropoceno: antes y despu√©s del paso del hombre https://t.co/jaLyElIVaF Fernando Moleres lleva desde 2014 r??https://t.co/nNAdPn8sSm,,TweetDeck,0,2,FALSE,,,,,,,,,,
250,1.36085E+18,R√©my,Montpellier,,2010-11-15 6:27,21,258,1867,FALSE,2021-02-14 6:58,"@PraliNoisette @lemondefr Le probl√®me c'est qu'on a 10 ans de retard dans ce domaine.
Moderna y est depuis 2010,
Bi??https://t.co/n5SeihjlNr",,Twitter for Android,0,1,FALSE,,,,,,,,,,
251,1.36085E+18,Erin Biba,Tormented Space ,"Freelance Science Journalist - National Geographic, BBC, Scientific American, NBC News, PopSci, Gizmodo, Earther, Dame, WIRED and others. Fact Checker. she/her",2009-01-27 23:37,52792,1716,183436,TRUE,2021-02-14 6:58,@nandelabra @thekolsky I haven't seen anything yet but the Moderna and the Pfizer vaccines are so similar (and big??https://t.co/59D3V7XDLX,,Twitter for Android,0,1,FALSE,,,,,,,,,,
252,1.36085E+18,Mask Wearer,,"Snakin??my way downtown, snakin??fast, snakes move past and I?ôm snakebound",2010-08-04 4:39,156,687,62857,FALSE,2021-02-14 6:58,@Chinchillazllla The first dose of the Moderna vaccine hit me like a bad cold. It was a shitty couple of days but I??https://t.co/QtoqGr16Rd,,Twitter for iPhone,0,1,FALSE,,,,,,,,,,
